date,strategy,spy
2023-01-30,277315.35183651355,224308.1109415954
2023-01-31,283770.84684688953,227605.62217206415
2023-02-01,285188.6658242455,230024.15708417352
2023-02-02,280567.16356542264,233372.06968182977
2023-02-03,281224.8594291464,230891.9410197204
2023-02-06,282915.6069076315,229481.11265057977
2023-02-07,288002.1859767691,232481.88315839227
2023-02-08,289415.44721677457,229940.1607462829
2023-02-09,292100.26571729337,227947.11460370477
2023-02-10,292652.51464536344,228478.98447675165
2023-02-13,292614.0386817709,231160.6294962829
2023-02-14,297026.04893567716,231054.2662150329
2023-02-15,297687.0360152975,231804.5123087829
2023-02-16,291775.26589276944,228613.34653729852
2023-02-17,290743.4977557913,228042.32114667352
2023-02-21,284859.83458211576,223468.34360761102
2023-02-22,284389.9134109274,223160.41050214227
2023-02-23,289766.48851468717,224347.30210370477
2023-02-24,286397.1009071127,221951.1519572204
2023-02-27,289696.7454746023,222706.92295331415
2023-02-28,287034.54885747586,221883.94419354852
2023-03-01,286011.2143886343,221032.96665448602
2023-03-02,284072.4972064749,222751.74595136102
2023-03-03,288768.0814426199,226323.54184979852
2023-03-06,288696.3103454367,226480.27085370477
2023-03-07,283174.7768180624,223009.24204511102
2023-03-08,280559.53875043546,223373.1548869079
2023-03-09,275025.23524739896,219252.6470744079
2023-03-10,272536.94216420804,216089.53354901727
2023-03-13,272132.75173070584,215781.54697675165
2023-03-14,277145.32035710965,219347.83579511102
2023-03-15,271911.7748401419,217976.19858807977
2023-03-16,276237.4139638651,221799.98350018915
2023-03-17,270987.93207032565,219206.96860761102
2023-03-20,274317.27162797336,221314.43369550165
2023-03-21,281795.88429314975,224219.87290448602
2023-03-22,278254.4798188913,220398.36924237665
2023-03-23,280771.3395212594,220994.0962931579
2023-03-24,281216.6252726022,222444.00889081415
2023-03-27,281354.38761696254,222859.8736369079
2023-03-28,279197.78336891567,222359.74521893915
2023-03-29,283985.07243141567,225591.15366620477
2023-03-30,285297.16493019497,226911.81919354852
2023-03-31,292325.32006630336,230109.50791425165
2023-04-03,290176.00189003383,230986.22080487665
2023-04-04,290087.0885446969,229704.9068400329
2023-04-05,288560.47157081997,229103.56577557977
2023-04-06,288841.0230225367,229997.08506268915
2023-04-10,288175.3002518458,230233.14097089227
2023-04-11,288572.11491859384,230294.98423261102
2023-04-12,285871.9340256495,229356.4459025329
2023-04-13,290928.07946479745,232402.4136759704
2023-04-14,291562.41819465585,231834.82798261102
2023-04-17,290436.54919898935,232666.55747479852
2023-04-18,290334.67757118173,232818.27842206415
2023-04-19,288674.2537812037,232778.92685956415
2023-04-20,281004.0919922633,231508.85874432977
2023-04-21,281622.0032089991,231688.70322675165
2023-04-24,282368.59899604745,231930.31968182977
2023-04-25,278020.1815308375,228249.3267619079
2023-04-26,276190.8827103419,227282.73618573602
2023-04-27,291499.43034828134,231806.7222697204
2023-04-28,295163.6557282252,233784.88682050165
